sinhala,hypothesis,reference,label,method
"ඔබ දන්නවා මේ අය හැසිරෙන ආකාරය, ඔවුන් ඉතා  ප්‍රධානයි.","You know how these guys misbehave, they are very dominant.","You know how these guys behave, they are very dominant.",1,semantic
පුද්ගලයා වයස්ගත විය යුතු අතර තහනම් නොකළ යුතුය.,The person must be of age and must not be banned.,The person must be of age and must not be banned.,0,ground_truth
"මම මගේ කොණ්ඩය සමඟ කරන දේ, හොඳම විසඳුම්!","What I do with my hair, the bad solutions!","What I do with my hair, the best solutions!",1,semantic
"වැඩිමනත් නැත, අවම වශයෙන් එක්සත් ජනපදයෙන් පිටත.","No more, at most outside the Kingdom","No more, at least outside the U.S.",1,semantic + ner
"ඔබගේ ප්‍රදේශයෙන් ඔබව පිට කළ ඔබගේ ගම්වැසියන්ට වඩා, වඩාත් ශක්තිමත් කොපමණදෝ ගම්වැසියන්ව අපි විනාශ කර ඇත්තෙමු.",We have destroyed many weak villagers than your villagers who drove you out of your territory.,We have destroyed many stronger villagers than your villagers who drove you out of your territory.,1,semantic
"අපි සාර්ථක වුණොත්, එයින් අදහස් වන්නේ අපි ඊළඟ මට්ටමට ගොස් ඇති බවයි.","If we precede, it means that we have moved to the next level.","If we succeed, it means that we have moved to the next level.",1,semantic
ගිනිගෙන දැවෙන දිවක් මෙන් ගින්න පැතිරෙයි.,"Fire was sown in the earth like a fire-glass (KJV, I Thessalonians 4:28 - KJV).",of fire is drawn as a tongue of fire.,1,temp + number
නමුත් එම දෙවියන්ගේම නිර්මාණයක් වූ ඥානසාර හිමියන් දුටුවිට ඔවුන් පරලවේ.,But they started to feign when they see Dharma whois a creation of the different God.,But they started to feign when they see Gnanasara Thero whois a creation of the same God.,1,semantic + ner
පාපයට ලබාදෙන දඬුවම කුමක් ද?,What is the penalty for sin?,What is the penalty for sin?,0,ground_truth
ඔබ අපේ ස්වාමින්වහන්සේ සහ ස්වාමින්වහන්සේගේ පුතයි.,You are our lord and the daughter of lord.,You are our lord and the son of lord.,1,semantic
"දෙවෙනියට, ඒක ඔබේ සෞඛ්‍යයට ආරක්ෂිතයි.","Secondly, it is safe for your health.","Secondly, it is safe for your health.",0,ground_truth
ටොන් එකක්ම ස්තූතියි; අප සෑම කෙනෙකුගෙන්ම.,Thanks a ton; for all of us.,Thanks a ton; for all of us.,0,ground_truth (temp_rejected_no_fallback)
ගීතාවලිය ආරම්භයේදීම දෙවියන් වහන්සේව රැකවරණය සහ මැවුම්කරු ලෙස හඳුන්වා දෙනු ලැබේ.,At the end of Psalm God is referred to as the protector and creator.,At the beginning of Psalm God is referred to as the protector and creator.,1,semantic
දිගු කාලයක් ගත වී ඇත. නමුත් එය දැනෙන්නෙ ඊයේ වගේ.,"It's been a short time, but it feels like week.","It's been a long time, but it feels like yesterday.",1,semantic + ner
ඒවා සියල්ල දැනගත යුතු අත්‍යවශ්‍ය දේවල් වේ - එසේ ම එය ඔවුන්ගේ නව ලාංඡන නිර්මාණය කළ ආකාරය පිළිබඳ පමණක් නොවේ!,This is the best thing to learn...but it is definitely just a test!,They're all essential things to know - and it's not just about how they did their new logo design!,1,temp
"""මාගේ දෙවියනි, ඔවුන් පණ ගන්වනු ලබන දින තෙක් මට කාලය දෙනු මැනවැ"" යි ඔහු කීය.","He said, ""O my Lord, take me time till the Day when they are being raised.""","He said, ""O my Lord, give me time till the Day when they are being raised.""",1,semantic
ඉන්දියාවේ ඉන්න මිනිස්සු ශ්‍රී ලංකාවේ මොකද වෙන්නේ කියලා දන්නේ නැහැ.,The Americans people do not know what is happening to their shris.,People in India don't know what's happening in Sri Lanka.,1,temp + ner
එමෙන්ම ඔහුව තව තවත් යහමඟෙහි යවන්නේය.,And directed farther in the Center path.,Also send him further for the right path.,1,temp + semantic
ඔබට කිසි විටෙකත් දුරකථනයෙන් ඔබව අල්ලා ගැනීමට නොහැකි වනු ඇතැයි ඔවුන් සිතීම ඔබට අවශ්‍ය නැත.,You don't want them to think that they'll never be able to get hold of you over the phone.,You don't want them to think that they'll never be able to get hold of you over the phone.,0,ground_truth (temp_rejected_no_fallback)
"ඔබ මා වෙනුවෙන් බව මම විශ්වාස කරමි, මට එය අපගේ ශක්තියෙන් දැනේ","So, I feel for them? - I do ignore I do.","- - I believe that you're for me, I feel it in our energy.",1,temp + semantic
"ඔවුන්, ඔවුන් දිගටම කරගෙන ගොස් ඔවුන්ට ඕන විදියට ජීවත් වන බැවින්.","them, so that they go about and live as they wish.","them, so that they go about and live as they wish.",0,ground_truth
"ලෝකයේ ඕනෑම තැනක සංචාරක ව්‍යාපාරයට උදව් අවශ්‍ය වූ විට, සෞදි අරාබිය ඊට ප්‍රතිචාර දක්වයි.","When it comes to tourism, Saudi Arabia always comes up for help and offers a narrow range of products. 🙂","When tourism needs help anywhere in the world, Saudi Arabia is responding.",1,temp + semantic
